"","PATENT","GYEAR","CRECEIVE","CAT","CLAIMS","CMADE","GENERAL","ORIGINAL","FWDAPLAG","BCKGTLAG","CRECbinary","CAT01","CAT02","CAT03","CAT04","CAT05","CAT06","CRECordinal","CRECEIVEsqrt"
"1290",5125251,1992,5,5,18,3,0,0,3,36.6667,1,0,0,0,0,1,0,5,2.23606797749979
"1291",5378607,1995,0,3,14,0,0,1,10.5,85.1429,0,0,0,1,0,0,0,0,0
"1292",5270824,1993,1,4,8,4,0,0.625,3,8.5,1,0,0,0,1,0,0,1,1
"1293",5076354,1991,9,6,2,5,0,0,3.7778,6.6,1,0,0,0,0,0,1,9,3
"1294",5373891,1994,1,5,13,3,0,0,4,5.6667,1,0,0,0,0,1,0,1,1
"1295",5348290,1994,3,6,11,5,0,0,3.6667,15.2,1,0,0,0,0,0,1,3,1.73205080756888
"1296",5246714,1993,1,3,7,1,0,0,1,25,1,0,0,1,0,0,0,1,1
"1297",5072190,1991,2,4,5,13,0.5,0.7811,5,8.4615,1,0,0,0,1,0,0,2,1.4142135623731
"1298",5356870,1994,1,4,15,2,0,0.5,2,2,1,0,0,0,1,0,0,1,1
"1299",5436103,1995,0,1,16,34,0,0.4931,10.5,7.0588,0,1,0,0,0,0,0,0,0
"1300",5076512,1991,0,5,6,30,0,0.4244,10.5,18.2333,0,0,0,0,0,1,0,0,0
"1301",5430439,1995,8,2,14,15,0.5313,0.6578,2.5,7.8667,1,0,1,0,0,0,0,8,2.82842712474619
"1302",5039363,1991,1,5,9,5,0,0,6,25.2,1,0,0,0,0,1,0,1,1
"1303",5253496,1993,8,6,3,5,0,0,3.375,6.4,1,0,0,0,0,0,1,8,2.82842712474619
"1304",5351813,1994,5,6,16,10,0.72,0.74,3.4,11.4,1,0,0,0,0,0,1,5,2.23606797749979
"1305",5449624,1995,0,1,6,12,0,0.7917,10.5,5.75,0,1,0,0,0,0,0,0,0
"1306",5399254,1995,1,1,9,1,0,0,3,7,1,1,0,0,0,0,0,1,1
"1307",5402694,1995,1,5,17,2,0,1,3,44,1,0,0,0,0,1,0,1,1
"1308",5336867,1994,1,4,10,9,0,0.642,3,8.5556,1,0,0,0,1,0,0,1,1
"1309",5322863,1994,1,1,14,1,0,0,2,11,1,1,0,0,0,0,0,1,1
"1310",4907440,1990,7,4,41,4,0.449,0,5.4286,12.75,1,0,0,0,1,0,0,7,2.64575131106459
"1311",5270112,1993,0,6,27,10,0,0.32,10.5,8,0,0,0,0,0,0,1,0,0
"1312",5428775,1995,0,2,24,10,0,0.74,10.5,4.7,0,0,1,0,0,0,0,0,0
"1313",5171220,1992,3,3,8,21,0.4444,0.1769,3.6667,10.2857,1,0,0,1,0,0,0,3,1.73205080756888
"1314",5157326,1992,2,4,17,4,0.5,0,3.5,4.75,1,0,0,0,1,0,0,2,1.4142135623731
"1315",5242643,1993,1,1,1,6,0,0,3,17.6667,1,1,0,0,0,0,0,1,1
"1316",5294572,1994,3,4,7,15,0.6667,0.8178,3.6667,5.4,1,0,0,0,1,0,0,3,1.73205080756888
"1317",5036274,1991,3,4,10,3,0.4444,0.4444,1.6667,9.6667,1,0,0,0,1,0,0,3,1.73205080756888
"1318",4900917,1990,8,4,14,7,0.5313,0.2449,3.375,6.4286,1,0,0,0,1,0,0,8,2.82842712474619
"1319",5381325,1995,1,4,32,5,0,0,2,24,1,0,0,0,1,0,0,1,1
"1320",4970520,1990,1,2,4,2,0,0,9,11,1,0,1,0,0,0,0,1,1
"1321",4955273,1990,2,5,12,7,0,0.5,4,85.1429,1,0,0,0,0,1,0,2,1.4142135623731
"1322",5382109,1995,0,6,10,18,0,0.1528,10.5,28.3333,0,0,0,0,0,0,1,0,0
"1323",4957555,1990,1,1,16,26,0,0.566,2,15.7308,1,1,0,0,0,0,0,1,1
"1324",5248835,1993,0,1,15,2,0,0,10.5,28.5,0,1,0,0,0,0,0,0,0
"1325",5102201,1992,2,6,9,6,0,0,2.5,21.8333,1,0,0,0,0,0,1,2,1.4142135623731
"1326",5096395,1992,0,5,13,4,0,0,10.5,33,0,0,0,0,0,1,0,0,0
"1327",5127279,1992,7,5,4,7,0,0.375,4.8571,25.1429,1,0,0,0,0,1,0,7,2.64575131106459
"1328",4933014,1990,3,1,6,7,0.4444,0.449,2.3333,8.5714,1,1,0,0,0,0,0,3,1.73205080756888
"1329",5277493,1994,0,1,10,13,0,0.8194,10.5,15.6923,0,1,0,0,0,0,0,0,0
"1330",5143840,1992,3,1,3,2,0,0,2.6667,14,1,1,0,0,0,0,0,3,1.73205080756888
"1331",5400383,1995,3,4,5,5,0.4444,0.72,3.3333,10.8,1,0,0,0,1,0,0,3,1.73205080756888
"1332",5209208,1993,6,5,17,11,0.4444,0.4959,2.3333,6.2727,1,0,0,0,0,1,0,6,2.44948974278318
"1333",5152181,1992,5,4,11,5,0.32,0,4,8.4,1,0,0,0,1,0,0,5,2.23606797749979
"1334",5100316,1992,9,3,13,7,0,0,3.6667,11.5714,1,0,0,1,0,0,0,9,3
"1335",5227692,1993,7,4,11,2,0.449,0,4.2857,22.5,1,0,0,0,1,0,0,7,2.64575131106459
"1336",5212725,1993,5,2,12,7,0.56,0.5714,3.8,3.7143,1,0,1,0,0,0,0,5,2.23606797749979
"1337",5267036,1993,6,4,12,3,0.7778,0.4444,2.6667,1.6667,1,0,0,0,1,0,0,6,2.44948974278318
"1338",5055568,1991,0,1,13,1,0,0,10.5,6,0,1,0,0,0,0,0,0,0
"1339",5391603,1995,4,1,18,11,0.375,0.6446,3.5,5.6364,1,1,0,0,0,0,0,4,2
"1340",5164618,1992,2,4,19,2,0,0,2.5,11.5,1,0,0,0,1,0,0,2,1.4142135623731
"1341",5119629,1992,4,4,22,2,0.375,0.5,4.75,8,1,0,0,0,1,0,0,4,2
"1342",5038772,1991,2,3,11,4,0.5,0,5,8,1,0,0,1,0,0,0,2,1.4142135623731
"1343",4996437,1991,2,4,17,1,0,0,3.5,5,1,0,0,0,1,0,0,2,1.4142135623731
"1344",5083789,1992,6,6,3,7,0.2778,0,2.1667,13.7143,1,0,0,0,0,0,1,6,2.44948974278318
"1345",4953398,1990,1,4,18,12,0,0.7901,5,17.5,1,0,0,0,1,0,0,1,1
"1346",5361517,1994,2,6,10,15,0,0.34,3.5,24.9333,1,0,0,0,0,0,1,2,1.4142135623731
"1347",5014009,1991,2,4,2,2,0.5,0.5,6,14.5,1,0,0,0,1,0,0,2,1.4142135623731
"1348",4934096,1990,5,6,9,6,0.48,0,4.8,12,1,0,0,0,0,0,1,5,2.23606797749979
"1349",5328801,1994,1,1,7,5,0,0,3,1.6,1,1,0,0,0,0,0,1,1
"1350",5319880,1994,7,5,3,4,0.5714,0,3.1429,2.25,1,0,0,0,0,1,0,7,2.64575131106459
"1351",5382529,1995,0,1,7,2,0,0.5,10.5,16,0,1,0,0,0,0,0,0,0
"1352",5017990,1991,10,4,19,11,0.58,0.562,5.1,12.3636,1,0,0,0,1,0,0,10,3.16227766016838
"1353",5063764,1991,2,6,6,17,0,0.5444,5.5,23.0588,1,0,0,0,0,0,1,2,1.4142135623731
"1354",5335953,1994,0,5,16,11,0,0.58,10.5,12,0,0,0,0,0,1,0,0,0
"1355",5168125,1992,3,4,5,0,0.4444,1,4,85.1429,1,0,0,0,1,0,0,3,1.73205080756888
"1356",4908652,1990,0,5,18,2,0,0,10.5,18.5,0,0,0,0,0,1,0,0,0
"1357",5437047,1995,4,2,5,7,0.75,0.6122,2,11,1,0,1,0,0,0,0,4,2
"1358",5178425,1993,1,5,2,6,0,0.375,2,23,1,0,0,0,0,1,0,1,1
"1359",5455632,1995,3,4,8,3,0,0,2.3333,5.3333,1,0,0,0,1,0,0,3,1.73205080756888
"1360",5296694,1994,1,4,19,8,0,0.6563,2,4.625,1,0,0,0,1,0,0,1,1
"1361",5130128,1992,3,3,13,11,0.4444,0.1653,6.3333,10.9091,1,0,0,1,0,0,0,3,1.73205080756888
"1362",5397385,1995,5,1,36,8,0.8,0.7813,2.2,12.375,1,1,0,0,0,0,0,5,2.23606797749979
"1363",5322731,1994,3,6,32,10,0.6667,0.7222,2.3333,18.5,1,0,0,0,0,0,1,3,1.73205080756888
"1364",4960262,1990,1,5,2,3,0,0.4444,7,12,1,0,0,0,0,1,0,1,1
"1365",5440528,1995,1,6,3,7,0,0.8163,1,9.2857,1,0,0,0,0,0,1,1,1
"1366",5185549,1993,4,4,9,14,0.5,0.6327,6.75,13.1429,1,0,0,0,1,0,0,4,2
"1367",5043275,1991,0,3,5,4,0,0.375,10.5,12.75,0,0,0,1,0,0,0,0,0
"1368",5259508,1993,2,6,51,16,0,0.32,2,37.5,1,0,0,0,0,0,1,2,1.4142135623731
"1369",5069496,1991,9,6,20,8,0.1975,0,5,12,1,0,0,0,0,0,1,9,3
"1370",5327460,1994,1,2,12,4,0,0,4,5,1,0,1,0,0,0,0,1,1
"1371",4984932,1991,5,6,4,15,0.48,0.48,5,13.6667,1,0,0,0,0,0,1,5,2.23606797749979
"1372",4993583,1991,1,6,24,11,0,0.8395,4,21.7273,1,0,0,0,0,0,1,1,1
"1373",5479279,1995,2,1,29,17,0.5,0.7474,2.5,5.4706,1,1,0,0,0,0,0,2,1.4142135623731
"1374",5320900,1994,5,1,6,11,0.64,0.7603,2.4,18.7273,1,1,0,0,0,0,0,5,2.23606797749979
"1375",5447638,1995,3,1,18,16,0.6667,0.8203,2.6667,10.1875,1,1,0,0,0,0,0,3,1.73205080756888
"1376",5273631,1993,1,1,6,4,0,0,3,22.5,1,1,0,0,0,0,0,1,1
"1377",5038076,1991,1,4,28,8,0,0,5,21.625,1,0,0,0,1,0,0,1,1
"1378",5420915,1995,0,2,16,13,0,0.2722,10.5,10,0,0,1,0,0,0,0,0,0
"1379",5175723,1992,2,2,5,5,0,0.32,3,7.4,1,0,1,0,0,0,0,2,1.4142135623731
"1380",4977874,1990,1,5,8,15,0,0,2,14.7333,1,0,0,0,0,1,0,1,1
"1381",5377206,1994,2,2,12,13,0.5,0.7811,3,8.3077,1,0,1,0,0,0,0,2,1.4142135623731
"1382",5146768,1992,2,6,2,21,0,0,4,36.0952,1,0,0,0,0,0,1,2,1.4142135623731
"1383",5030768,1991,2,1,11,5,0.5,0.32,3,8.2,1,1,0,0,0,0,0,2,1.4142135623731
"1384",5468200,1995,2,5,9,19,0.5,0.6358,4,14.2632,1,0,0,0,0,1,0,2,1.4142135623731
"1385",5415730,1995,1,1,8,12,0,0.6944,4,5.25,1,1,0,0,0,0,0,1,1
"1386",5010003,1991,3,3,11,2,0,0,2.6667,7.5,1,0,0,1,0,0,0,3,1.73205080756888
"1387",5289414,1994,2,2,7,2,0.5,0.5,1.5,9.5,1,0,1,0,0,0,0,2,1.4142135623731
"1388",5372988,1994,1,6,4,1,0,0,4,5,1,0,0,0,0,0,1,1,1
"1389",5146705,1992,0,5,12,4,0,0.5,10.5,42.25,0,0,0,0,0,1,0,0,0
"1390",5413629,1995,4,1,23,4,0.625,0.625,2,6.25,1,1,0,0,0,0,0,4,2
"1391",5103215,1992,3,2,24,9,0.4444,0.642,7,15.2222,1,0,1,0,0,0,0,3,1.73205080756888
"1392",5245286,1993,4,4,31,8,0,0,4.5,9,1,0,0,0,1,0,0,4,2
"1393",5345777,1994,0,6,24,5,0,0.625,10.5,21,0,0,0,0,0,0,1,0,0
"1394",5196799,1993,6,4,34,16,0.5,0.4463,5.1667,26,1,0,0,0,1,0,0,6,2.44948974278318
"1395",4950594,1990,6,3,13,2,0.2778,0.5,5.6667,4,1,0,0,1,0,0,0,6,2.44948974278318
"1396",4960452,1990,0,1,19,8,0,0.6667,10.5,19.5,0,1,0,0,0,0,0,0,0
"1397",5261992,1993,1,1,17,9,0,0.6173,5,13.5556,1,1,0,0,0,0,0,1,1
"1398",5304537,1994,0,4,5,1,0,0,10.5,1,0,0,0,0,1,0,0,0,0
"1399",4926388,1990,6,2,9,1,0.7222,0,4.1667,1,1,0,1,0,0,0,0,6,2.44948974278318
"1400",5455241,1995,2,3,14,8,0,0.6875,1,9,1,0,0,1,0,0,0,2,1.4142135623731
"1401",4950455,1990,6,1,19,4,0.6111,0.625,7,10.25,1,1,0,0,0,0,0,6,2.44948974278318
"1402",5320053,1994,1,6,6,20,0,0.449,5,57.9,1,0,0,0,0,0,1,1,1
"1403",5256472,1993,0,6,8,6,0,0.5,10.5,11.1667,0,0,0,0,0,0,1,0,0
"1404",5145275,1992,0,6,7,4,0,0.6667,10.5,25.75,0,0,0,0,0,0,1,0,0
"1405",5120801,1992,10,1,19,3,0,0.4444,6,4,1,1,0,0,0,0,0,10,3.16227766016838
"1406",5094926,1992,4,4,18,5,0,0,4.5,11.6,1,0,0,0,1,0,0,4,2
"1407",5010528,1991,9,2,4,3,0,0,3.6667,3,1,0,1,0,0,0,0,9,3
"1408",4896742,1990,4,5,1,3,0.375,0.4444,4.5,7,1,0,0,0,0,1,0,4,2
"1409",5015451,1991,4,1,12,4,0.625,0.5,6,32,1,1,0,0,0,0,0,4,2
"1410",5404855,1995,8,5,22,26,0.4063,0.5237,1.625,8.9231,1,0,0,0,0,1,0,8,2.82842712474619
"1411",5074064,1991,2,6,10,10,0.5,0.5,5,38.7,1,0,0,0,0,0,1,2,1.4142135623731
"1412",4920667,1990,3,6,11,6,0,0,4,35,1,0,0,0,0,0,1,3,1.73205080756888
"1413",5419160,1995,0,4,7,10,0,0.6667,10.5,47.9,0,0,0,0,1,0,0,0,0
"1414",4964071,1990,5,2,29,7,0.56,0.449,3.8,14.7143,1,0,1,0,0,0,0,5,2.23606797749979
"1415",5058896,1991,3,6,3,10,0,0,2.3333,20.5,1,0,0,0,0,0,1,3,1.73205080756888
"1416",5037399,1991,5,3,8,11,0.32,0.5714,3.8,27.1818,1,0,0,1,0,0,0,5,2.23606797749979
"1417",5262023,1993,2,1,12,2,0,0.5,4,10,1,1,0,0,0,0,0,2,1.4142135623731
"1418",5376561,1994,10,4,20,16,0.34,0.6953,3.2,4.75,1,0,0,0,1,0,0,10,3.16227766016838
"1419",5455995,1995,1,5,9,4,0,0.5,5,7,1,0,0,0,0,1,0,1,1
"1420",5166184,1992,2,1,6,6,0.5,0.7222,4,14,1,1,0,0,0,0,0,2,1.4142135623731
"1421",5098403,1992,7,3,12,7,0,0.2449,3.7143,3.7143,1,0,0,1,0,0,0,7,2.64575131106459
"1422",5044547,1991,3,6,13,11,0,0,5.6667,27.2727,1,0,0,0,0,0,1,3,1.73205080756888
"1423",5060002,1991,8,5,41,2,0.2188,0,5.75,2,1,0,0,0,0,1,0,8,2.82842712474619
"1424",4904378,1990,2,5,5,5,0.5,0,4,45.8,1,0,0,0,0,1,0,2,1.4142135623731
"1425",5441708,1995,0,1,16,20,0,0.8443,10.5,20.2,0,1,0,0,0,0,0,0,0
"1426",4951865,1990,9,6,10,17,0,0.18,5.5556,23.8235,1,0,0,0,0,0,1,9,3
"1427",5070172,1991,3,1,14,11,0,0.6942,4.6667,6.5455,1,1,0,0,0,0,0,3,1.73205080756888
"1428",5117686,1992,2,4,19,12,0.5,0.75,2,12.9167,1,0,0,0,1,0,0,2,1.4142135623731
"1429",5283651,1994,9,4,3,7,0.4938,0.2449,4.8889,3.8571,1,0,0,0,1,0,0,9,3
"1430",5434102,1995,10,4,44,6,0.74,0.7778,3.3,4.3333,1,0,0,0,1,0,0,10,3.16227766016838
"1431",5413270,1995,0,5,12,6,0,0.7222,10.5,9,0,0,0,0,0,1,0,0,0
"1432",5377789,1995,2,5,4,11,0,0,3,7.7273,1,0,0,0,0,1,0,2,1.4142135623731
"1433",4948206,1990,9,6,26,10,0.5679,0.56,4.4444,9.1,1,0,0,0,0,0,1,9,3
"1434",5415194,1995,5,6,20,14,0.32,0.56,4.2,34.7143,1,0,0,0,0,0,1,5,2.23606797749979
"1435",5330902,1994,0,3,10,9,0,0.1975,10.5,7.4444,0,0,0,1,0,0,0,0,0
"1436",5394037,1995,7,4,38,13,0.5714,0.6036,2.2857,4.9231,1,0,0,0,1,0,0,7,2.64575131106459
"1437",5140628,1992,6,2,25,6,0.4444,0,4.6667,3.6667,1,0,1,0,0,0,0,6,2.44948974278318
"1438",5466784,1995,0,1,4,2,0,0.5,10.5,9,0,1,0,0,0,0,0,0,0
"1439",5080419,1992,0,5,5,3,0,0.4444,10.5,9.3333,0,0,0,0,0,1,0,0,0
"1440",4958403,1990,4,6,9,8,0,0,4.5,28.25,1,0,0,0,0,0,1,4,2
"1441",5024152,1991,2,5,10,4,0.5,0.6667,5.5,26.75,1,0,0,0,0,1,0,2,1.4142135623731
"1442",5036319,1991,1,2,2,3,0,0.6667,7,6.6667,1,0,1,0,0,0,0,1,1
"1443",5058863,1991,4,6,7,7,0.625,0.8333,4.5,20,1,0,0,0,0,0,1,4,2
"1444",5146122,1992,2,4,4,8,0.5,0.5,5,8,1,0,0,0,1,0,0,2,1.4142135623731
"1445",5090460,1992,1,5,4,7,0,0,0,30.2857,1,0,0,0,0,1,0,1,1
"1446",5147637,1992,8,3,6,4,0.5625,0.375,6.25,3.25,1,0,0,1,0,0,0,8,2.82842712474619
"1447",5418204,1995,0,1,14,11,0,0.7438,10.5,7.4545,0,1,0,0,0,0,0,0,0
"1448",5462059,1995,5,3,26,23,0,0.465,1.8,7.6957,1,0,0,1,0,0,0,5,2.23606797749979
"1449",5012049,1991,10,2,5,2,0.8,0.5,4.6,4.5,1,0,1,0,0,0,0,10,3.16227766016838
"1450",4967749,1990,10,3,50,4,0.42,0.5,3.9,5.75,1,0,0,1,0,0,0,10,3.16227766016838
"1451",4997983,1991,2,1,11,6,0.5,0.6111,2,12.3333,1,1,0,0,0,0,0,2,1.4142135623731
"1452",5130547,1992,4,4,14,5,0,0.56,3.75,11.4,1,0,0,0,1,0,0,4,2
"1453",5331916,1994,0,5,3,7,0,0.6122,10.5,11.5714,0,0,0,0,0,1,0,0,0
"1454",4890667,1990,0,6,21,0,0,1,10.5,85.1429,0,0,0,0,0,0,1,0,0
"1455",4992658,1991,2,4,18,1,0,0,2,2,1,0,0,0,1,0,0,2,1.4142135623731
"1456",5193945,1993,4,5,10,3,0.5,0,4.25,40.3333,1,0,0,0,0,1,0,4,2
"1457",5159537,1992,3,4,3,9,0.6667,0.5926,4.3333,5.1111,1,0,0,0,1,0,0,3,1.73205080756888
"1458",4980550,1990,1,4,26,22,0,0.4775,0,16.6364,1,0,0,0,1,0,0,1,1
"1459",5095354,1992,10,4,15,5,0,0,3.6,4.2,1,0,0,0,1,0,0,10,3.16227766016838
"1460",4951646,1990,2,6,10,3,0.5,0.4444,6,17.3333,1,0,0,0,0,0,1,2,1.4142135623731
"1461",5330213,1994,0,5,16,6,0,0.625,10.5,24.8333,0,0,0,0,0,1,0,0,0
"1462",5257802,1993,2,5,3,4,0,0.375,5.5,7,1,0,0,0,0,1,0,2,1.4142135623731
"1463",5167689,1992,6,5,6,2,0,0,4.3333,12.5,1,0,0,0,0,1,0,6,2.44948974278318
"1464",5369650,1994,5,2,8,4,0,0,4.8,8,1,0,1,0,0,0,0,5,2.23606797749979
"1465",5055570,1991,1,1,15,3,0,0.4444,4,9.3333,1,1,0,0,0,0,0,1,1
"1466",5003625,1991,3,5,22,1,0.6667,0,3,3,1,0,0,0,0,1,0,3,1.73205080756888
"1467",5170815,1992,4,6,16,3,0,0.5,1.75,19.6667,1,0,0,0,0,0,1,4,2
"1468",4912477,1990,2,2,7,2,0,0.5,7,10.5,1,0,1,0,0,0,0,2,1.4142135623731
"1469",5249895,1993,0,5,8,6,0,0.5,10.5,23.1667,0,0,0,0,0,1,0,0,0
"1470",4988572,1991,2,6,4,5,0.5,0.72,8,12,1,0,0,0,0,0,1,2,1.4142135623731
"1471",4932471,1990,6,6,19,10,0.5,0.6939,4.5,18.5,1,0,0,0,0,0,1,6,2.44948974278318
"1472",5202161,1993,2,1,31,30,0.5,0.8544,3,15.6333,1,1,0,0,0,0,0,2,1.4142135623731
"1473",4911251,1990,8,6,15,14,0.7188,0.6627,7.625,6.3571,1,0,0,0,0,0,1,8,2.82842712474619
"1474",5044151,1991,1,6,74,6,0,0,5,5.6667,1,0,0,0,0,0,1,1,1
"1475",5082118,1992,0,5,15,8,0,0.2778,10.5,21,0,0,0,0,0,1,0,0,0
"1476",4967475,1990,0,6,13,28,0,0,10.5,39.7143,0,0,0,0,0,0,1,0,0
"1477",5316939,1994,0,3,1,1,0,0,10.5,6,0,0,0,1,0,0,0,0,0
"1478",5295838,1994,5,4,16,8,0.32,0.6563,3.2,6.5,1,0,0,0,1,0,0,5,2.23606797749979
"1479",5416950,1995,0,5,12,33,0,0.691,10.5,30.1212,0,0,0,0,0,1,0,0,0
"1480",5016853,1991,1,6,15,14,0,0.6122,2,33.9286,1,0,0,0,0,0,1,1,1
"1481",5251504,1993,3,5,26,11,0.6667,0.56,2.6667,53.5455,1,0,0,0,0,1,0,3,1.73205080756888
"1482",5262064,1993,4,1,26,4,0.375,0,4,7.25,1,1,0,0,0,0,0,4,2
"1483",5269957,1993,3,1,7,8,0.4444,0.5938,3.3333,9.5,1,1,0,0,0,0,0,3,1.73205080756888
"1484",4929231,1990,3,3,7,3,0,0,2,5,1,0,0,1,0,0,0,3,1.73205080756888
"1485",4964687,1990,3,5,13,14,0.4444,0.8265,4.3333,5.7857,1,0,0,0,0,1,0,3,1.73205080756888
"1486",5055556,1991,3,1,4,4,0.4444,0.375,7.6667,8.25,1,1,0,0,0,0,0,3,1.73205080756888
"1487",5243761,1993,5,6,11,5,0.48,0.625,3.2,18,1,0,0,0,0,0,1,5,2.23606797749979
"1488",5274569,1993,2,2,22,13,0,0.6036,4,8.5385,1,0,1,0,0,0,0,2,1.4142135623731
"1489",5138179,1992,10,1,13,7,0,0.449,5,5.2857,1,1,0,0,0,0,0,10,3.16227766016838
"1490",5300945,1994,2,2,7,1,0,0,4,9,1,0,1,0,0,0,0,2,1.4142135623731
"1491",5400125,1995,1,5,10,8,0,0,1,9,1,0,0,0,0,1,0,1,1
"1492",5473160,1995,0,4,15,3,0,0.4444,10.5,3.6667,0,0,0,0,1,0,0,0,0
"1493",5204754,1993,2,4,12,8,0,0.375,2.5,8.125,1,0,0,0,1,0,0,2,1.4142135623731
"1494",5212103,1993,4,4,15,9,0.5,0.4444,3.75,3.2222,1,0,0,0,1,0,0,4,2
"1495",5307979,1994,3,5,8,5,0,0.48,2.6667,12.6,1,0,0,0,0,1,0,3,1.73205080756888
"1496",5193734,1993,1,5,10,1,0,1,2,31,1,0,0,0,0,1,0,1,1
"1497",5339035,1994,5,4,5,11,0.48,0.4628,2,6.3636,1,0,0,0,1,0,0,5,2.23606797749979
"1498",5255725,1993,3,5,9,2,0.4444,0,3,5.5,1,0,0,0,0,1,0,3,1.73205080756888
"1499",5334161,1994,1,3,8,6,0,0,2,15.8333,1,0,0,1,0,0,0,1,1
"1500",5320206,1994,6,5,9,13,0.5,0.6528,3.8333,11.6923,1,0,0,0,0,1,0,6,2.44948974278318
"1501",5275579,1994,3,5,19,6,0.4444,0.4444,3.3333,7.6667,1,0,0,0,0,1,0,3,1.73205080756888
"1502",4992638,1991,8,4,50,15,0.4063,0,4,11.4,1,0,0,0,1,0,0,8,2.82842712474619
"1503",4961722,1990,7,1,29,20,0.5714,0.5562,5.1429,31.7,1,1,0,0,0,0,0,7,2.64575131106459
"1504",5253704,1993,0,6,7,11,0,0.7273,10.5,13.0909,0,0,0,0,0,0,1,0,0
"1505",5218263,1993,2,4,26,8,0,0,3.5,9.25,1,0,0,0,1,0,0,2,1.4142135623731
"1506",5392561,1995,0,5,21,14,0,0,10.5,19.4286,0,0,0,0,0,1,0,0,0
"1507",5251916,1993,3,6,19,13,0,0.6036,4.3333,8.9231,1,0,0,0,0,0,1,3,1.73205080756888
"1508",5161416,1992,0,4,13,3,0,0.4444,10.5,10.6667,0,0,0,0,1,0,0,0,0
"1509",5143487,1992,1,5,8,1,0,0,7,8,1,0,0,0,0,1,0,1,1
"1510",5374025,1994,9,6,9,23,0.7407,0.7727,1.7778,9.3043,1,0,0,0,0,0,1,9,3
"1511",4997550,1991,7,5,15,8,0.6531,0.5313,5,22.25,1,0,0,0,0,1,0,7,2.64575131106459
"1512",5344047,1994,3,1,5,9,0,0.2188,1.3333,9.7778,1,1,0,0,0,0,0,3,1.73205080756888
"1513",5057315,1991,9,3,6,21,0.4938,0.1723,4.7778,10.2381,1,0,0,1,0,0,0,9,3
"1514",5083520,1992,0,5,10,7,0,0,10.5,25.7143,0,0,0,0,0,1,0,0,0
"1515",5080492,1992,3,5,9,6,0.6667,0.4444,6.3333,7,1,0,0,0,0,1,0,3,1.73205080756888
"1516",5350725,1994,1,1,10,8,0,0.4688,2,2.75,1,1,0,0,0,0,0,1,1
"1517",5473178,1995,0,4,10,7,0,0.6939,10.5,9,0,0,0,0,1,0,0,0,0
"1518",5224535,1993,0,5,2,3,0,0,10.5,6.3333,0,0,0,0,0,1,0,0,0
"1519",5231742,1993,1,6,25,12,0,0.375,2,42.9167,1,0,0,0,0,0,1,1,1
"1520",5283696,1994,2,5,25,13,0,0.568,3.5,15.1538,1,0,0,0,0,1,0,2,1.4142135623731
"1521",5159035,1992,7,1,18,18,0.6122,0.7653,7.4286,21.7778,1,1,0,0,0,0,0,7,2.64575131106459
"1522",5142955,1992,6,5,18,9,0.5,0.375,3.5,16.2222,1,0,0,0,0,1,0,6,2.44948974278318
"1523",5000638,1991,0,5,1,9,0,0.1975,10.5,16.3333,0,0,0,0,0,1,0,0,0
"1524",5019413,1991,4,6,19,2,0,0,4.75,12.5,1,0,0,0,0,0,1,4,2
"1525",4986196,1991,1,6,10,2,0,0,4,1,1,0,0,0,0,0,1,1,1
"1526",5184145,1993,3,2,15,5,0.4444,0,6,5.6,1,0,1,0,0,0,0,3,1.73205080756888
"1527",5392167,1995,1,2,10,4,0,0.375,3,8.75,1,0,1,0,0,0,0,1,1
"1528",5092941,1992,9,5,24,0,0.4938,1,5.6667,85.1429,1,0,0,0,0,1,0,9,3
"1529",5296330,1994,2,1,11,13,0.5,0.562,2.5,20.7692,1,1,0,0,0,0,0,2,1.4142135623731
"1530",4923947,1990,1,1,13,2,0,0,4,6.5,1,1,0,0,0,0,0,1,1
"1531",5095069,1992,7,1,28,28,0.7347,0.7806,4.7143,11.25,1,1,0,0,0,0,0,7,2.64575131106459
"1532",5372154,1994,2,6,10,11,0,0.64,3.5,19.2727,1,0,0,0,0,0,1,2,1.4142135623731
"1533",4949894,1990,2,5,22,18,0,0.6311,7.5,20.7778,1,0,0,0,0,1,0,2,1.4142135623731
"1534",5128352,1992,0,3,16,1,0,0,10.5,4,0,0,0,1,0,0,0,0,0
"1535",5243310,1993,1,2,7,10,0,0.5,1,30.4,1,0,1,0,0,0,0,1,1
"1536",5377247,1994,4,4,31,12,0,0,2.25,8.8333,1,0,0,0,1,0,0,4,2
"1537",5085942,1992,5,6,20,7,0.72,0.2449,4,12.1429,1,0,0,0,0,0,1,5,2.23606797749979
"1538",5140953,1992,3,5,21,34,0,0.0605,3.6667,10.5588,1,0,0,0,0,1,0,3,1.73205080756888
"1539",5326655,1994,3,4,8,4,0,1,2.6667,66,1,0,0,0,1,0,0,3,1.73205080756888
"1540",5199267,1993,4,6,13,3,0.375,0.4444,3.25,7,1,0,0,0,0,0,1,4,2
"1541",5131720,1992,8,6,7,9,0,0.2449,3.125,18.7778,1,0,0,0,0,0,1,8,2.82842712474619
"1542",5394792,1995,4,6,8,12,0.375,0.375,2,54.9167,1,0,0,0,0,0,1,4,2
"1543",5144799,1992,1,4,9,3,0,0,6,1.6667,1,0,0,0,1,0,0,1,1
"1544",5415559,1995,2,4,25,6,0,0,1.5,11.8333,1,0,0,0,1,0,0,2,1.4142135623731
